doc_id,rouge1,rouge2,rougeL
A00-1031,0.15789473684210525,0.01515151515151515,0.12030075187969926
A00-1043,0.15702982349360925,0.03046922608165752,0.09251369446135119
A00-2004,0.11304347826086955,0.0,0.06956521739130435
A00-2009,0.4571428571428571,0.07766990291262135,0.26666666666666666
A00-2018,0.38461538461538464,0.20388349514563106,0.30769230769230776
A00-2019,0.06530612244897958,0.0,0.0489795918367347
A00-2024,0.19130434782608696,0.03508771929824561,0.13043478260869565
A00-2026,0.20560747663551404,0.03761755485893417,0.14953271028037382
A00-2030,0.09482758620689653,0.052173913043478265,0.06896551724137931
A00-2031,0.07692307692307693,0.0,0.07692307692307693
A00-2034,0.15384615384615383,0.0,0.09790209790209789
A88-1019,0.0903954802259887,0.0018867924528301887,0.06779661016949153
A92-1018,0.1501432664756447,0.04704532415375789,0.09169054441260746
A92-1021,0.19618528610354224,0.016438356164383564,0.16348773841961856
A94-1006,0.20861678004535147,0.027334851936218676,0.15873015873015872
A94-1009,0.2687074829931973,0.017064846416382253,0.17006802721088435
A97-1004,0.1951219512195122,0.021052631578947368,0.16027874564459932
A97-1011,0.10762331838565022,0.0,0.0986547085201794
A97-1014,0.22950819672131145,0.0,0.1639344262295082
A97-1029,0.18604651162790697,0.018779342723004695,0.13953488372093023
A97-1030,0.05084745762711864,0.0,0.05084745762711864
A97-1052,0.061822125813449015,0.009224091155724362,0.046095444685466384
C02-1011,0.38502673796791437,0.12972972972972974,0.24598930481283418
C02-1054,0.22727272727272724,0.011494252873563218,0.13636363636363638
C02-1114,0.20100502512562812,0.030456852791878174,0.1306532663316583
C02-1144,0.17301038062283736,0.020905923344947737,0.1522491349480969
C02-1150,0.18292682926829265,0.037037037037037035,0.12195121951219512
C04-1010,0.1714285714285714,0.006389776357827476,0.12698412698412698
C04-1024,0.24390243902439024,0.03305785123966942,0.14634146341463414
C04-1041,0.10094637223974763,0.006349206349206349,0.0946372239747634
C04-1051,0.24175824175824176,0.027624309392265192,0.11538461538461539
C04-1059,0.15,0.0404040404040404,0.09999999999999999
C04-1072,0.2755102040816327,0.06185567010309278,0.20408163265306123
C04-1080,0.2758620689655172,0.05555555555555556,0.16551724137931034
C04-1081,0.16666666666666669,0.012903225806451613,0.14743589743589744
C04-1111,0.1592920353982301,0.01785714285714286,0.11504424778761065
C04-1146,0.15737704918032785,0.0264026402640264,0.15081967213114753
C04-1197,0.14728682170542634,0.015625,0.10852713178294573
C04-1200,0.09259259259259259,0.0,0.046296296296296294
C08-1018,0.09821428571428573,0.036036036036036036,0.0625
C08-1022,0.2231075697211155,0.04819277108433735,0.13545816733067728
C08-1098,0.04716981132075472,0.0,0.04716981132075472
C08-1107,0.14339622641509436,0.015209125475285171,0.0981132075471698
C08-1109,0.13953488372093023,0.020066889632107024,0.09966777408637874
C08-1114,0.11003236245954694,0.032573289902280124,0.05825242718446602
C10-1011,0.20749279538904897,0.0,0.15561959654178675
C10-1152,0.2676056338028169,0.06382978723404256,0.19014084507042256
C10-2005,0.19889502762430936,0.0446927374301676,0.08839779005524862
C10-2028,0.25925925925925924,0.024844720496894408,0.16049382716049385
C86-1045,0.23529411764705882,0.037037037037037035,0.17647058823529413
C90-2067,0.11636363636363635,0.036630036630036625,0.09454545454545456
C90-3045,0.10031347962382445,0.0,0.07523510971786834
C92-1019,0.27272727272727276,0.10204081632653061,0.13131313131313133
C94-1079,0.08979591836734692,0.01646090534979424,0.06530612244897958
C94-2178,0.19811320754716982,0.0380952380952381,0.1509433962264151
C94-2195,0.13675213675213677,0.043103448275862065,0.12820512820512817
C96-1021,0.3406113537117904,0.07048458149779735,0.19213973799126638
C96-2141,0.3132530120481927,0.07317073170731707,0.1927710843373494
D07-1002,0.1314878892733564,0.020905923344947737,0.08304498269896195
D07-1003,0.1744186046511628,0.0,0.10465116279069767
D07-1007,0.18362282878411912,0.014962593516209476,0.12406947890818859
D07-1031,0.2257217847769029,0.026385224274406333,0.1889763779527559
D07-1043,0.1801801801801802,0.012084592145015106,0.12612612612612614
D07-1061,0.13861386138613863,0.024875621890547265,0.10396039603960394
D07-1071,0.19565217391304346,0.014598540145985403,0.13043478260869568
D07-1072,0.1610738255033557,0.006756756756756758,0.12751677852348994
D07-1076,0.2491103202846975,0.04301075268817204,0.18505338078291814
D07-1077,0.19373219373219372,0.022922636103151865,0.15384615384615385
D07-1080,0.0944206008583691,0.0,0.07725321888412018
D07-1090,0.3287671232876712,0.05555555555555555,0.20547945205479454
D07-1091,0.25,0.04225352112676056,0.18055555555555555
D07-1096,0.45,0.0909090909090909,0.19999999999999998
D07-1097,0.3541666666666667,0.042105263157894736,0.25
D07-1101,0.2857142857142857,0.03208556149732621,0.15873015873015872
D07-1103,0.1705426356589147,0.03125,0.15503875968992248
D07-1104,0.12883435582822084,0.006172839506172839,0.09815950920245399
D07-1109,0.20350877192982458,0.02826855123674912,0.12631578947368421
D07-1111,0.24880382775119614,0.048309178743961345,0.12440191387559807
D07-1114,0.26625386996904027,0.024922118380062305,0.19195046439628485
D08-1011,0.3915343915343915,0.0748663101604278,0.21164021164021166
D08-1014,0.25078369905956116,0.06309148264984228,0.2006269592476489
D08-1016,0.12087912087912088,0.011111111111111112,0.07692307692307693
D08-1020,0.15942028985507245,0.0,0.09420289855072464
D08-1021,0.2948717948717949,0.03896103896103896,0.15384615384615385
D08-1022,0.3,0.10071942446043167,0.16428571428571428
D08-1024,0.17318435754189943,0.0056179775280898875,0.14525139664804468
D08-1027,0.1643059490084986,0.017094017094017096,0.11898016997167138
D08-1031,0.3466666666666666,0.06040268456375839,0.16666666666666666
D08-1035,0.21637426900584794,0.029411764705882353,0.1812865497076023
D08-1036,0.24933687002652513,0.047999999999999994,0.1803713527851459
D08-1059,0.16835016835016836,0.013559322033898305,0.1616161616161616
D08-1065,0.11111111111111112,0.008620689655172415,0.06837606837606838
D08-1068,0.1559322033898305,0.034129692832764506,0.12203389830508475
D08-1076,0.2490566037735849,0.02281368821292776,0.14339622641509434
D08-1082,0.3366336633663366,0.04,0.2079207920792079
D08-1083,0.10899182561307902,0.016438356164383564,0.0653950953678474
D08-1089,0.178343949044586,0.019230769230769232,0.10828025477707007
D08-1092,0.18113207547169813,0.0,0.12830188679245283
D09-1001,0.14432989690721648,0.0,0.1168384879725086
D09-1005,0.12709030100334448,0.0,0.10033444816053512
D09-1026,0.19943019943019943,0.0057306590257879654,0.11965811965811966
D09-1030,0.21379310344827585,0.027777777777777776,0.13793103448275862
D09-1058,0.19219219219219216,0.012084592145015106,0.15615615615615616
D09-1086,0.22737819025522044,0.037296037296037296,0.14385150812064965
D09-1092,0.21710526315789475,0.052980132450331126,0.1776315789473684
D09-1098,0.15873015873015875,0.008,0.1111111111111111
D09-1101,0.29545454545454547,0.061068702290076333,0.1590909090909091
D09-1120,0.26153846153846155,0.015503875968992248,0.13076923076923078
D09-1127,0.0641025641025641,0.0,0.05128205128205127
D09-1159,0.2296296296296296,0.06716417910447763,0.15555555555555553
D10-1001,0.3661971830985916,0.028436018957345974,0.17840375586854462
D10-1044,0.25,0.026666666666666665,0.14473684210526316
D10-1048,0.2594142259414226,0.06751054852320675,0.1506276150627615
D10-1115,0.38190954773869346,0.07106598984771574,0.22110552763819097
D10-1119,0.28292682926829266,0.019704433497536946,0.16585365853658537
D10-1120,0.22222222222222224,0.02711864406779661,0.18855218855218855
D10-1124,0.1981424148606811,0.03115264797507788,0.11764705882352942
D10-1125,0.1056910569105691,0.040983606557377046,0.08130081300813008
D11-1006,0.10309278350515462,0.006920415224913495,0.0824742268041237
D11-1014,0.1646090534979424,0.016597510373443983,0.0823045267489712
D11-1033,0.26548672566371684,0.017857142857142856,0.168141592920354
D11-1062,0.22905027932960897,0.033707865168539325,0.1564245810055866
D11-1125,0.19895287958115182,0.0,0.13612565445026178
D11-1129,0.16507936507936508,0.012779552715654952,0.15873015873015875
D11-1141,0.1764705882352941,0.02380952380952381,0.10588235294117647
D11-1142,0.04098360655737705,0.008264462809917356,0.032786885245901634
D12-1050,0.17834394904458598,0.019230769230769232,0.10828025477707007
D12-1133,0.14634146341463414,0.0,0.13821138211382114
E03-1005,0.14234875444839856,0.014336917562724013,0.10676156583629894
E03-1008,0.19444444444444445,0.02097902097902098,0.16666666666666666
E03-1009,0.2015503875968992,0.0546875,0.1007751937984496
E03-1071,0.1771217712177122,0.022304832713754646,0.15498154981549817
E03-1076,0.21761658031088082,0.02094240837696335,0.1243523316062176
E06-1002,0.2588235294117647,0.0,0.16470588235294117
